B,P-179552,11,0199 ,   ,NYC PARKING CARD AVAILABLE (PARKING CARDS LOGO) FOR INFORMATION VISIT WWW.NYC.GOV/DOT OR CALL 311 (SUPERSEDES SP-186D, SP-193D & SP-211D) (DO NOT USE A/P J.S-K 10/23/09
B,P-179552,12,0203 ,E  ,NO STANDING ANYTIME (SINGLE ARROW) (REPLACES R7-20RA)                                                                                                                   
B,P-179552,13,0203 ,W  ,NO PARKING (SANITATION BROOM SYMBOL) 7:30-8AM EXCEPT SUN W/ SINGLE ARROW                                                                                                
B,P-179552,14,0203 ,W  ,2 HOUR PARKING 8AM-7PM EXCEPT SUNDAY (ARROW)                                                                                                                            
B,P-179552,15,0241 ,   ,Curb Line
B,P-179553,1,0000 ,   ,Curb Line
B,P-179553,2,0000 ,N  ,NO STANDING ANYTIME (SINGLE ARROW) (REPLACES R7-20RA)                                                                                                                   
B,P-179553,3,0019 ,   ,NO PARKING (SANITATION BROOM SYMBOL) 7:30-8AM EXCEPT SUN <----->                                                                                                        
B,P-179553,4,0019 ,   ,2 HOUR PARKING 8AM-7PM EXCEPT SUNDAY                                                                                                                                    
B,P-179553,5,0019 ,   ,BACK IN 60 DEGREE PARKING ONLY <--->                                                                                                                                    
B,P-179553,6,0019 ,   ,PAY AT MUNI-METER <-----> NYC PARKING CARD AVAILABLE (PARKING CARDS LOGO) FOR INFORMATION VISIT WWW.NYC.GOV/DOT OR CALL 311 (DO NOT USE AS PER COMM J.S-K 10/23/2009)   
B,P-179553,7,0041 ,   ,NO PARKING (SANITATION BROOM SYMBOL) 7:30-8AM EXCEPT SUN <----->                                                                                                        
B,P-179553,8,0041 ,   ,2 HOUR PARKING 8AM-7PM EXCEPT SUNDAY                                                                                                                                    
B,P-179553,9,0041 ,   ,BACK IN 60 DEGREE PARKING ONLY <--->                                                                                                                                    
B,P-179553,10,0041 ,   ,PAY AT MUNI-METER <-----> NYC PARKING CARD AVAILABLE (PARKING CARDS LOGO) FOR INFORMATION VISIT WWW.NYC.GOV/DOT OR CALL 311 (DO NOT USE AS PER COMM J.S-K 10/23/2009)   
B,P-179553,11,0077 ,   ,NO PARKING (SANITATION BROOM SYMBOL) 7:30-8AM EXCEPT SUN <----->                                                                                                        
B,P-179553,12,0077 ,   ,2 HOUR PARKING 8AM-7PM EXCEPT SUNDAY                                                                                                                                    
B,P-179553,13,0077 ,   ,BACK IN 60 DEGREE PARKING ONLY <--->                                                                                                                                    
B,P-179553,14,0077 ,S  ,PAY AT MUNI-METER W/ SINGLE ARROW NYC PARKING CARD AVAILABLE (PARKING CARDS LOGO) FOR INFORMATION VISIT WWW.NYC.GOV/DOT OR CALL 311 (DO NOT USE AS PER J.S-K 10/23/09)  
B,P-179553,15,0156 ,   ,NO PARKING (SANITATION BROOM SYMBOL) 7:30-8AM EXCEPT SUN <----->                                                                                                        
B,P-179553,16,0156 ,   ,2 HOUR PARKING 8AM-7PM EXCEPT SUNDAY                                                                                                                                    
B,P-179553,17,0156 ,   ,BACK IN 60 DEGREE PARKING ONLY <--->                                                                                                                                    
B,P-179553,18,0156 ,   ,P MUNI-METER PAY & DISPLAY RECEIPT IN VEHICLE                                                                                                                           
B,P-179553,19,0156 ,   ,P MUNI-METER PAY & DISPLAY RECEIPT IN VEHICLE                                                                                                                           
B,P-179553,20,0156 ,   ,NYC PARKING CARD AVAILABLE (PARKING CARDS LOGO) FOR INFORMATION VISIT WWW.NYC.GOV/DOT OR CALL 311 (SUPERSEDES SP-186D, SP-193D & SP-211D) (DO NOT USE A/P J.S-K 10/23/09
B,P-179553,21,0191 ,   ,NO PARKING (SANITATION BROOM SYMBOL) 7:30-8AM EXCEPT SUN <----->                                                                                                        
B,P-179553,22,0191 ,   ,2 HOUR PARKING 8AM-7PM EXCEPT SUNDAY                                                                                                                                    
B,P-179553,23,0191 ,   ,BACK IN 60 DEGREE PARKING ONLY <--->                                                                                                                                    
B,P-179553,24,0191 ,N  ,PAY AT MUNI-METER W/ SINGLE ARROW NYC PARKING CARD AVAILABLE (PARKING CARDS LOGO) FOR INFORMATION VISIT WWW.NYC.GOV/DOT OR CALL 311 (DO NOT USE AS PER J.S-K 10/23/09)  
B,P-179553,25,0245 ,N  ,NO PARKING (SANITATION BROOM SYMBOL) 7:30-8AM EXCEPT SUN W/ SINGLE ARROW                                                                                                
B,P-179553,26,0245 ,N  ,2 HOUR PARKING 8AM-7PM EXCEPT SUNDAY (ARROW)                                                                                                                            
B,P-179553,27,0245 ,N  ,PAY AT MUNI-METER W/ SINGLE ARROW NYC PARKING CARD AVAILABLE (PARKING CARDS LOGO) FOR INFORMATION VISIT WWW.NYC.GOV/DOT OR CALL 311 (DO NOT USE AS PER J.S-K 10/23/09)  
B,P-179553,28,0268 ,   ,Building Line
B,P-179553,29,0271 ,N  ,NO STANDING ANYTIME (SINGLE ARROW) (REPLACES R7-20RA)                                                                                                                   
B,P-179553,30,0286 ,   ,Curb Line
B,P-179554,1,0000 ,   ,Curb Line
B,P-179554,2,0019 ,   ,Building Line
B,P-179554,3,0019 ,S  ,NO STANDING ANYTIME (SINGLE ARROW) (REPLACES R7-20RA)                                                                                                                   
B,P-179554,4,0044 ,N  ,NO STANDING ANYTIME (SINGLE ARROW) (REPLACES R7-20RA)                                                                                                                   
B,P-179554,5,0044 ,S  ,NO PARKING (SANITATION BROOM SYMBOL) 7:30-8AM EXCEPT SUN W/ SINGLE ARROW                                                                                                
B,P-179554,6,0044 ,S  ,2 HOUR PARKING 8AM-7PM EXCEPT SUNDAY (ARROW)                                                                                                                            
B,P-179554,7,0044 ,S  ,BACK IN 60 DEGREE PARKING ONLY W/SINGLE ARROW                                                                                                                           
B,P-179554,8,0044 ,S  ,PAY AT MUNI-METER W/ SINGLE ARROW NYC PARKING CARD AVAILABLE (PARKING CARDS LOGO) FOR INFORMATION VISIT WWW.NYC.GOV/DOT OR CALL 311 (DO NOT USE AS PER J.S-K 10/23/09)  
B,P-179554,9,0113 ,S  ,NO STANDING ANYTIME (SINGLE ARROW) (REPLACES R7-20RA)                                                                                                                   
B,P-179554,10,0113 ,N  ,NO PARKING (SANITATION BROOM SYMBOL) 7:30-8AM EXCEPT SUN W/ SINGLE ARROW                                                                                                
B,P-179554,11,0113 ,N  ,2 HOUR PARKING 8AM-7PM EXCEPT SUNDAY (ARROW)                                                                                                                            
B,P-179554,12,0113 ,N  ,BACK IN 60 DEGREE PARKING ONLY W/SINGLE ARROW                                                                                                                           
B,P-179554,13,0113 ,S  ,PAY AT MUNI-METER W/ SINGLE ARROW NYC PARKING CARD AVAILABLE (PARKING CARDS LOGO) FOR INFORMATION VISIT WWW.NYC.GOV/DOT OR CALL 311 (DO NOT USE AS PER J.S-K 10/23/09)  
B,P-179554,14,0136 ,N  ,NO STANDING ANYTIME (SINGLE ARROW) (REPLACES R7-20RA)                                                                                                                   
B,P-179554,15,0136 ,S  ,NO PARKING (SANITATION BROOM SYMBOL) 7:30-8AM EXCEPT SUN W/ SINGLE ARROW                                                                                                
B,P-179554,16,0136 ,S  ,2 HOUR PARKING 8AM-7PM EXCEPT SUNDAY (ARROW)                                                                                                                            
B,P-179554,17,0136 ,S  ,PARALLEL PARKING ONLY W/ SINGLE ARROW (SUPERSEDES R7-100RA DATED 7-11-86)                                                                                               
B,P-179554,18,0136 ,   ,P MUNI-METER PAY & DISPLAY RECEIPT IN VEHICLE                                                                                                                           
B,P-179554,19,0136 ,   ,P MUNI-METER PAY & DISPLAY RECEIPT IN VEHICLE                                                                                                                           
B,P-179554,20,0136 ,   ,NYC PARKING CARD AVAILABLE (PARKING CARDS LOGO) FOR INFORMATION VISIT WWW.NYC.GOV/DOT OR CALL 311 (SUPERSEDES SP-186D, SP-193D & SP-211D) (DO NOT USE A/P J.S-K 10/23/09
B,P-179554,21,0209 ,   ,NO PARKING (SANITATION BROOM SYMBOL) 7:30-8AM EXCEPT SUN <----->                                                                                                        
B,P-179554,22,0209 ,   ,2 HOUR PARKING 8AM-7PM EXCEPT SUNDAY                                                                                                                                    
B,P-179554,23,0209 ,   ,PAY AT MUNI-METER <-----> NYC PARKING CARD AVAILABLE (PARKING CARDS LOGO) FOR INFORMATION VISIT WWW.NYC.GOV/DOT OR CALL 311 (DO NOT USE AS PER COMM J.S-K 10/23/2009)   
B,P-179554,24,0238 ,   ,NO PARKING (SANITATION BROOM SYMBOL) 7:30-8AM EXCEPT SUN <----->                                                                                                        
B,P-179554,25,0238 ,   ,2 HOUR PARKING 8AM-7PM EXCEPT SUNDAY                                                                                                                                    
B,P-179554,26,0238 ,   ,P MUNI-METER PAY & DISPLAY RECEIPT IN VEHICLE                                                                                                                           
B,P-179554,27,0238 ,   ,P MUNI-METER PAY & DISPLAY RECEIPT IN VEHICLE                                                                                                                           
B,P-179554,28,0238 ,   ,NYC PARKING CARD AVAILABLE (PARKING CARDS LOGO) FOR INFORMATION VISIT WWW.NYC.GOV/DOT OR CALL 311 (SUPERSEDES SP-186D, SP-193D & SP-211D) (DO NOT USE A/P J.S-K 10/23/09
B,P-179554,29,0326 ,S  ,NO STANDING ANYTIME (SINGLE ARROW) (REPLACES R7-20RA)                                                                                                                   
B,P-179554,30,0326 ,N  ,NO PARKING (SANITATION BROOM SYMBOL) 7:30-8AM EXCEPT SUN W/ SINGLE ARROW                                                                                                
B,P-179554,31,0326 ,N  ,2 HOUR PARKING 8AM-7PM EXCEPT SUNDAY (ARROW)                                                                                                                            
B,P-179554,32,0326 ,N  ,PAY AT MUNI-METER W/ SINGLE ARROW NYC PARKING CARD AVAILABLE (PARKING CARDS LOGO) FOR INFORMATION VISIT WWW.NYC.GOV/DOT OR CALL 311 (DO NOT USE AS PER J.S-K 10/23/09)  
B,P-179554,33,0363 ,N  ,NO STANDING ANYTIME (SINGLE ARROW) (REPLACES R7-20RA)                                                                                                                   
B,P-179554,34,0363 ,   ,Building Line
B,P-179554,35,0380 ,   ,Curb Line
B,P-179555,1,0000 ,   ,Curb Line
B,P-179555,2,0008 ,   ,Property Line
B,P-179555,3,0071 ,   ,NO PARKING (SANITATION BROOM SYMBOL) 8:30-9AM EXCEPT SUN <----> (SUPERSEDES SP-183C DATED 7/10/97)                                                                      
B,P-179555,4,0071 ,   ,1 HOUR PARKING 9AM-7PM EXCEPT SUNDAY                                                                                                                                    
B,P-179555,5,0071 ,W  ,PAY AT MUNI-METER W/ SINGLE ARROW NYC PARKING CARD AVAILABLE (PARKING CARDS LOGO) FOR INFORMATION VISIT WWW.NYC.GOV/DOT OR CALL 311 (DO NOT USE AS PER J.S-K 10/23/09)  
B,P-179555,6,0182 ,   ,NO PARKING (SANITATION BROOM SYMBOL) 8:30-9AM EXCEPT SUN <----> (SUPERSEDES SP-183C DATED 7/10/97)                                                                      
B,P-179555,7,0182 ,   ,1 HOUR PARKING 9AM-7PM EXCEPT SUNDAY                                                                                                                                    
B,P-179555,8,0182 ,E  ,PAY AT MUNI-METER W/ SINGLE ARROW NYC PARKING CARD AVAILABLE (PARKING CARDS LOGO) FOR INFORMATION VISIT WWW.NYC.GOV/DOT OR CALL 311 (DO NOT USE AS PER J.S-K 10/23/09)  
B,P-179555,9,0215 ,   ,Building Line
B,P-179555,10,0228 ,   ,Curb Line
B,P-179556,1,0000 ,   ,Curb Line
B,P-179556,2,0013 ,   ,Building Line
B,P-179556,3,0025 ,   ,NO PARKING (SANITATION BROOM SYMBOL) 8:30-9AM EXCEPT SUN <----> (SUPERSEDES SP-183C DATED 7/10/97)                                                                      
B,P-179556,4,0025 ,   ,1 HOUR PARKING 9AM-7PM EXCEPT SUNDAY                                                                                                                                    
B,P-179556,5,0025 ,W  ,PAY AT MUNI-METER W/ SINGLE ARROW NYC PARKING CARD AVAILABLE (PARKING CARDS LOGO) FOR INFORMATION VISIT WWW.NYC.GOV/DOT OR CALL 311 (DO NOT USE AS PER J.S-K 10/23/09)  
B,P-179556,6,0103 ,   ,NO PARKING (SANITATION BROOM SYMBOL) 8:30-9AM EXCEPT SUN <----> (SUPERSEDES SP-183C DATED 7/10/97)                                                                      
B,P-179556,7,0103 ,   ,1 HOUR PARKING 9AM-7PM EXCEPT SUNDAY                                                                                                                                    
B,P-179556,8,0103 ,   ,NYC PARKING CARD AVAILABLE (PARKING CARDS LOGO) FOR INFORMATION VISIT WWW.NYC.GOV/DOT OR CALL 311 (SUPERSEDES SP-186D, SP-193D & SP-211D) (DO NOT USE A/P J.S-K 10/23/09
B,P-179556,9,0204 ,   ,NO PARKING (SANITATION BROOM SYMBOL) 8:30-9AM EXCEPT SUN <----> (SUPERSEDES SP-183C DATED 7/10/97)                                                                      
B,P-179556,10,0204 ,   ,1 HOUR PARKING 9AM-7PM EXCEPT SUNDAY                                                                                                                                    
B,P-179556,11,0204 ,E  ,PAY AT MUNI-METER W/ SINGLE ARROW NYC PARKING CARD AVAILABLE (PARKING CARDS LOGO) FOR INFORMATION VISIT WWW.NYC.GOV/DOT OR CALL 311 (DO NOT USE AS PER J.S-K 10/23/09)  
B,P-179556,12,0216 ,   ,Building Line
B,P-179556,13,0230 ,   ,Curb Line
B,P-179557,1,0000 ,   ,Curb Line
B,P-179557,2,0013 ,   ,Building Line
B,P-179557,3,0078 ,W  ,BUS STOP SIGN (BUS & HANDICAP SYMBOLS) NO STANDING W/ SINGLE ARROW                                                                                                      
B,P-179557,4,0078 ,   ,M 18 LTD (12"X 6") 8 STREET 4 AVENUE (16"X 6") (ROUTE DESTINATION PANEL 032"X 06")(USE AS EXAMPLE FOR DIFFERENT LOCATION)                                               
B,P-179557,5,0078 ,   ,14 STREET & UNION SQ (BOTTOM LOCATION PANEL)(USE AS EXAMPLE FOR DIFFERENT LOCATION)                                                                                     
B,P-179557,6,0095 ,   ,NO PARKING (SANITATION BROOM SYMBOL) 8-8:30AM EXCEPT SUN <----> (SUPERSEDES SP-182C)                                                                                    
B,P-179557,7,0095 ,   ,1 HOUR PARKING 8:30AM-7PM EXCEPT SUNDAY <--->                                                                                                                           
B,P-179557,8,0095 ,E  ,PAY AT MUNI-METER W/ SINGLE ARROW NYC PARKING CARD AVAILABLE (PARKING CARDS LOGO) FOR INFORMATION VISIT WWW.NYC.GOV/DOT OR CALL 311 (DO NOT USE AS PER J.S-K 10/23/09)  
B,P-179557,9,0166 ,   ,NO PARKING (SANITATION BROOM SYMBOL) 8-8:30AM EXCEPT SUN <----> (SUPERSEDES SP-182C)                                                                                    
B,P-179557,10,0166 ,   ,1 HOUR PARKING 8:30AM-7PM EXCEPT SUNDAY <--->                                                                                                                           
B,P-179557,11,0166 ,W  ,PAY AT MUNI-METER W/ SINGLE ARROW NYC PARKING CARD AVAILABLE (PARKING CARDS LOGO) FOR INFORMATION VISIT WWW.NYC.GOV/DOT OR CALL 311 (DO NOT USE AS PER J.S-K 10/23/09)  
B,P-179557,12,0216 ,   ,Building Line
B,P-179557,13,0230 ,   ,Curb Line
B,P-179558,1,0000 ,   ,Curb Line
B,P-179558,2,0015 ,   ,Building Line
B,P-179558,3,0072 ,   ,NO PARKING (SANITATION BROOM SYMBOL) 8-8:30AM EXCEPT SUN <----> (SUPERSEDES SP-182C)                                                                                    
B,P-179558,4,0072 ,   ,1 HOUR PARKING 8:30AM-7PM EXCEPT SUNDAY <--->                                                                                                                           
B,P-179558,5,0072 ,E  ,PAY AT MUNI-METER W/ SINGLE ARROW NYC PARKING CARD AVAILABLE (PARKING CARDS LOGO) FOR INFORMATION VISIT WWW.NYC.GOV/DOT OR CALL 311 (DO NOT USE AS PER J.S-K 10/23/09)  
B,P-179558,6,0168 ,   ,NO PARKING (SANITATION BROOM SYMBOL) 8-8:30AM EXCEPT SUN <----> (SUPERSEDES SP-182C)                                                                                    
B,P-179558,7,0168 ,   ,1 HOUR PARKING 8:30AM-7PM EXCEPT SUNDAY <--->                                                                                                                           
B,P-179558,8,0168 ,W  ,PAY AT MUNI-METER W/ SINGLE ARROW NYC PARKING CARD AVAILABLE (PARKING CARDS LOGO) FOR INFORMATION VISIT WWW.NYC.GOV/DOT OR CALL 311 (DO NOT USE AS PER J.S-K 10/23/09)  
B,P-179558,9,0216 ,   ,Building Line
B,P-179558,10,0228 ,   ,Curb Line
B,P-179933,1,0000 ,   ,Curb Line
B,P-179933,2,0009 ,   ,Building Line
B,P-179933,3,0110 ,S  ,NO PARKING (SANITATION BROOM SYMBOL) 7:30-8AM EXCEPT SUN W/ SINGLE ARROW                                                                                                
B,P-179933,4,0110 ,S  ,1 HOUR PARKING 8AM-7PM EXCEPT SUNDAY (ARROW)                                                                                                                            
B,P-179933,5,0110 ,S  ,PAY AT MUNI-METER W/ SINGLE ARROW NYC PARKING CARD AVAILABLE (PARKING CARDS LOGO) FOR INFORMATION VISIT WWW.NYC.GOV/DOT OR CALL 311 (DO NOT USE AS PER J.S-K 10/23/09)  
B,P-179933,6,0180 ,   ,NO STANDING<---->HANDICAP BUS STOP(SYMBOL) W/4 ROUTES +(15X12,4 ROUTE RIDER-IF NECESSARY);REVISED 2/14/94 & SUPERSEDES SP-298B.                                         
B,P-179933,7,0218 ,S  ,NO STANDING(SINGLE ARROW)HANDICAP BUS(SYMBOL)W/4 ROUTES +(15X12 4 ROUTE RIDER-IF NECESSARY) REVISED 3/25/92 & SUPERSEDES SP-298BA                                       
B,P-179933,8,0219 ,   ,Building Line
B,P-179933,9,0230 ,   ,Curb Line
B,P-179937,1,0000 ,   ,Curb Line
B,P-179937,2,0013 ,   ,Building Line
B,P-179937,3,0035 ,   ,NO PARKING (SANITATION BROOM SYMBOL) 7:30-8AM EXCEPT SUN <----->                                                                                                        
B,P-179937,4,0035 ,   ,2 HOUR PARKING 8AM-7PM EXCEPT SUNDAY                                                                                                                                    
B,P-179937,5,0035 ,N  ,PAY AT MUNI-METER W/ SINGLE ARROW NYC PARKING CARD AVAILABLE (PARKING CARDS LOGO) FOR INFORMATION VISIT WWW.NYC.GOV/DOT OR CALL 311 (DO NOT USE AS PER J.S-K 10/23/09)  
B,P-179937,6,0211 ,   ,NO PARKING (SANITATION BROOM SYMBOL) 7:30-8AM EXCEPT SUN <----->                                                                                                        
B,P-179937,7,0211 ,   ,2 HOUR PARKING 8AM-7PM EXCEPT SUNDAY                                                                                                                                    
B,P-179937,8,0211 ,S  ,PAY AT MUNI-METER W/ SINGLE ARROW NYC PARKING CARD AVAILABLE (PARKING CARDS LOGO) FOR INFORMATION VISIT WWW.NYC.GOV/DOT OR CALL 311 (DO NOT USE AS PER J.S-K 10/23/09)  
B,P-179937,9,0216 ,   ,Building Line
B,P-179937,10,0230 ,   ,Curb Line
B,P-180011,1,0000 ,   ,Curb Line
B,P-180011,2,0019 ,   ,Building Line
B,P-180011,3,0044 ,N  ,NO STANDING ANYTIME (SINGLE ARROW) (REPLACES R7-20RA)                                                                                                                   
B,P-180011,4,0044 ,S  ,NO PARKING (SANITATION BROOM SYMBOL) 8-8:30AM EXCEPT SUN W/ SIGNLE ARROW (SUPERSEDES SP-182CA)                                                                          
B,P-180011,5,0044 ,S  ,2 HOUR PARKING 8:30AM-7PM EXCEPT SUNDAY W/SINGLE ARROW                                                                                                                  
B,P-180011,6,0044 ,S  ,PAY AT MUNI-METER W/ SINGLE ARROW NYC PARKING CARD AVAILABLE (PARKING CARDS LOGO) FOR INFORMATION VISIT WWW.NYC.GOV/DOT OR CALL 311 (DO NOT USE AS PER J.S-K 10/23/09)  
B,P-180011,7,0132 ,N  ,NO PARKING (SANITATION BROOM SYMBOL) 8-8:30AM EXCEPT SUN W/ SIGNLE ARROW (SUPERSEDES SP-182CA)                                                                          
B,P-180011,8,0132 ,N  ,2 HOUR PARKING 8:30AM-7PM EXCEPT SUNDAY W/SINGLE ARROW                                                                                                                  
B,P-180011,9,0132 ,   ,NYC PARKING CARD AVAILABLE (PARKING CARDS LOGO) FOR INFORMATION VISIT WWW.NYC.GOV/DOT OR CALL 311 (SUPERSEDES SP-186D, SP-193D & SP-211D) (DO NOT USE A/P J.S-K 10/23/09
B,P-180011,10,0180 ,   ,NO STANDING EXCEPT TRUCKS LOADING & UNLOADING 7AM-1PM MON THRU FRI <--->                                                                                                
B,P-180011,11,0180 ,   ,METERS ARE NOT IN EFFECT ABOVE TIMES (RIDER)                                                                                                                            
B,P-180011,12,0180 ,   ,2 HOUR PARKING 1PM-7PM MON THRU FRI 8:30 AM-7PM SATURDAY <----->                                                                                                        
B,P-180011,13,0180 ,N  ,PAY AT MUNI-METER W/ SINGLE ARROW NYC PARKING CARD AVAILABLE (PARKING CARDS LOGO) FOR INFORMATION VISIT WWW.NYC.GOV/DOT OR CALL 311 (DO NOT USE AS PER J.S-K 10/23/09)  
B,P-180011,14,0201 ,   ,Building Line
B,P-180011,15,0212 ,   ,Curb Line
B,P-180418,1,0000 ,   ,Curb Line
B,P-180418,2,0014 ,   ,Building Line
B,P-180418,3,0055 ,   ,NO PARKING (SANITATION BROOM SYMBOL) 7:30-9AM EXCEPT SUN <---->                                                                                                         
B,P-180418,4,0133 ,   ,NO PARKING (SANITATION BROOM SYMBOL) 7:30-9AM EXCEPT SUN <---->                                                                                                         
B,P-180418,5,0133 ,W  ,2 HOUR PARKING 9AM-7PM EXCEPT SUNDAY W/ SINGLE ARROW                                                                                                                    
B,P-180418,6,0133 ,W  ,PAY AT MUNI-METER W/ SINGLE ARROW NYC PARKING CARD AVAILABLE (PARKING CARDS LOGO) FOR INFORMATION VISIT WWW.NYC.GOV/DOT OR CALL 311 (DO NOT USE AS PER J.S-K 10/23/09)  
B,P-180418,7,0193 ,   ,NO PARKING (SANITATION BROOM SYMBOL) 7:30-9AM EXCEPT SUN <---->                                                                                                         
B,P-180418,8,0193 ,   ,2 HOUR PARKING 9AM-7PM EXCEPT SUNDAY <----->                                                                                                                            
B,P-180418,9,0193 ,   ,NYC PARKING CARD AVAILABLE (PARKING CARDS LOGO) FOR INFORMATION VISIT WWW.NYC.GOV/DOT OR CALL 311 (SUPERSEDES SP-186D, SP-193D & SP-211D) (DO NOT USE A/P J.S-K 10/23/09
B,P-180418,10,0298 ,   ,NO PARKING (SANITATION BROOM SYMBOL) 7:30-9AM EXCEPT SUN <---->                                                                                                         
B,P-180418,11,0298 ,   ,2 HOUR PARKING 9AM-7PM EXCEPT SUNDAY <----->                                                                                                                            
B,P-180418,12,0298 ,   ,PAY AT MUNI-METER <-----> NYC PARKING CARD AVAILABLE (PARKING CARDS LOGO) FOR INFORMATION VISIT WWW.NYC.GOV/DOT OR CALL 311 (DO NOT USE AS PER COMM J.S-K 10/23/2009)   
B,P-180418,13,0396 ,   ,NO PARKING (SANITATION BROOM SYMBOL) 7:30-9AM EXCEPT SUN <---->                                                                                                         
B,P-180418,14,0396 ,   ,2 HOUR PARKING 9AM-7PM EXCEPT SUNDAY <----->                                                                                                                            
B,P-180418,15,0396 ,   ,NYC PARKING CARD AVAILABLE (PARKING CARDS LOGO) FOR INFORMATION VISIT WWW.NYC.GOV/DOT OR CALL 311 (SUPERSEDES SP-186D, SP-193D & SP-211D) (DO NOT USE A/P J.S-K 10/23/09
B,P-180418,16,0426 ,   ,NO PARKING (SANITATION BROOM SYMBOL) 7:30-9AM EXCEPT SUN <---->                                                                                                         
B,P-180418,17,0426 ,   ,2 HOUR PARKING 9AM-7PM EXCEPT SUNDAY <----->                                                                                                                            
B,P-180418,18,0426 ,E  ,PAY AT MUNI-METER W/ SINGLE ARROW NYC PARKING CARD AVAILABLE (PARKING CARDS LOGO) FOR INFORMATION VISIT WWW.NYC.GOV/DOT OR CALL 311 (DO NOT USE AS PER J.S-K 10/23/09)  
B,P-180418,19,0451 ,   ,Building Line
B,P-180418,20,0471 ,   ,Curb Line
B,P-180426,1,0000 ,   ,Curb Line
B,P-180426,2,0060 ,N  ,NO STANDING ANYTIME (SINGLE ARROW) (REPLACES R7-20RA)                                                                                                                   
B,P-180426,3,0060 ,S  ,NO PARKING (SANITATION BROOM SYMBOL) 8:30-10AM WED W/SINGLE ARROW                                                                                                       
B,P-180426,4,0158 ,   ,NO PARKING (SANITATION BROOM SYMBOL) 8:30-10AM WED <--->                                                                                                                
B,P-180426,5,0158 ,   ,METERS ARE NOT IN EFFECT ABOVE TIMES (RIDER)                                                                                                                            
B,P-180426,6,0158 ,   ,2 HOUR PARKING 8:30AM-7PM EXCEPT SUNDAY <---->                                                                                                                          
B,P-180426,7,0158 ,   ,NYC PARKING CARD AVAILABLE (PARKING CARDS LOGO) FOR INFORMATION VISIT WWW.NYC.GOV/DOT OR CALL 311 (SUPERSEDES SP-186D, SP-193D & SP-211D) (DO NOT USE A/P J.S-K 10/23/09
B,P-180426,8,0271 ,   ,NO PARKING (SANITATION BROOM SYMBOL) 8:30-10AM WED <--->                                                                                                                
B,P-180426,9,0271 ,   ,METERS ARE NOT IN EFFECT ABOVE TIMES (RIDER)                                                                                                                            
B,P-180426,10,0271 ,   ,2 HOUR PARKING 8:30AM-7PM EXCEPT SUNDAY <---->                                                                                                                          
B,P-180426,11,0271 ,   ,NYC PARKING CARD AVAILABLE (PARKING CARDS LOGO) FOR INFORMATION VISIT WWW.NYC.GOV/DOT OR CALL 311 (SUPERSEDES SP-186D, SP-193D & SP-211D) (DO NOT USE A/P J.S-K 10/23/09
B,P-180426,12,0388 ,   ,NO PARKING (SANITATION BROOM SYMBOL) 8:30-10AM WED <--->                                                                                                                
B,P-180426,13,0388 ,   ,METERS ARE NOT IN EFFECT ABOVE TIMES (RIDER)                                                                                                                            
B,P-180426,14,0388 ,   ,2 HOUR PARKING 8:30AM-7PM EXCEPT SUNDAY <---->                                                                                                                          
B,P-180426,15,0388 ,N  ,PAY AT MUNI-METER W/ SINGLE ARROW NYC PARKING CARD AVAILABLE (PARKING CARDS LOGO) FOR INFORMATION VISIT WWW.NYC.GOV/DOT OR CALL 311 (DO NOT USE AS PER J.S-K 10/23/09)  
B,P-180426,16,0409 ,   ,Property Line
B,P-180426,17,0423 ,   ,Curb Line
B,P-180897,1,0000 ,   ,Curb Line
B,P-180897,2,0010 ,   ,Building Line
B,P-180897,3,0040 ,   ,NO PARKING (SANITATION BROOM SYMBOL) 8:30-9AM EXCEPT SUN <----> (SUPERSEDES SP-183C DATED 7/10/97)                                                                      
B,P-180897,4,0040 ,   ,2 HOUR PARKING 9AM-7PM EXCEPT SUNDAY <----->                                                                                                                            
B,P-180897,5,0040 ,N  ,PAY AT MUNI-METER W/ SINGLE ARROW NYC PARKING CARD AVAILABLE (PARKING CARDS LOGO) FOR INFORMATION VISIT WWW.NYC.GOV/DOT OR CALL 311 (DO NOT USE AS PER J.S-K 10/23/09)  
B,P-180897,6,0200 ,   ,NO PARKING (SANITATION BROOM SYMBOL) 8:30-9AM EXCEPT SUN <----> (SUPERSEDES SP-183C DATED 7/10/97)                                                                      
B,P-180897,7,0200 ,   ,2 HOUR PARKING 9AM-7PM EXCEPT SUNDAY <----->                                                                                                                            
B,P-180897,8,0200 ,S  ,PAY AT MUNI-METER W/ SINGLE ARROW NYC PARKING CARD AVAILABLE (PARKING CARDS LOGO) FOR INFORMATION VISIT WWW.NYC.GOV/DOT OR CALL 311 (DO NOT USE AS PER J.S-K 10/23/09)  
B,P-180897,9,0236 ,   ,Building Line
B,P-180897,10,0249 ,   ,Curb Line
B,P-181696,1,0000 ,   ,Curb Line
B,P-181696,2,0011 ,   ,Property Line
B,P-181696,3,0051 ,   ,NO PARKING ANYTIME <----> (SUPERSEDES R7-40 DON'T USE --R7-40)                                                                                                          
B,P-181696,4,0116 ,   ,NO PARKING ANYTIME <----> (SUPERSEDES R7-40 DON'T USE --R7-40)                                                                                                          
B,P-181696,5,0230 ,   ,NO PARKING ANYTIME <----> (SUPERSEDES R7-40 DON'T USE --R7-40)                                                                                                          
B,P-181696,6,0308 ,   ,Building Line
B,P-181696,7,0323 ,   ,Curb Line
